Publicado	Nivel	Departamento	Escuela	Zona	Cargo	Horas	Turno	Materia	Llamado	Domicilio Escuela	Articulo	Curso	Horario	Presentarse en	Prioridad	Condiciones	Observaciones	Movilidad	Impresión llamado	Estado	Motivo de Cancelación	
01/06/23 20:17	Primario	GUAYMALLÉN	1275 - JOSE MANUEL ESTRADA	10%	MAESTRO ENSEÑANZA COMUN		Tarde		1er: 05/06/23 13:00	LAS HERAS 1717 . PEDRO MOLINA	Cargo vacante	3° C	Lu 13:30-18:00,Ma 13:30-18:00,Mi 13:30-18:00,Ju 13:30-18:00,Vi 13:30-18:00	Presentarse en Escuela			Hasta agotar instancias			Publicado		
01/06/23 20:17 | Cancelado	CEBJA	TUNUYÁN	3101 - BRANDINO PERSIA	80%	HORAS CATEDRA ADULTOS		Nocturno	Lengua Extranjera - Inglés	4vo: 05/06/23 18:30	RUTA 92 km 8 COLONIA LAS ROSAS . COLONIA LAS ROSAS	Cargo vacante	Grado Múltiple A	Miércoles 18.30 a 19.30	Presentar carpeta en formato pdf en correo oficial dge3101@gmail.com			tercer llamado	CATA		Cancelado	error en la informaciòn	
01/06/23 20:14	CENS	LUJÁN DE CUYO	3437 - PROF. DANTE BUFANO	40%	HORAS CATEDRA C.E.N.S.	3	Nocturno	Lengua y Literatura	4vo: 02/06/23 20:30	20 DE SETIEMBRE 132 . LUJÁN (CIUDAD)	52-0	3º CO B	Ma 19:00-19:40,Ju 19:00-19:40,Vi 19:40-20:20	Presentarse en GEM PAD - Llamado Virtual						Publicado		
01/06/23 20:11	CEBJA	TUNUYÁN	3101/1 - BRANDINO PERSIA	80%	HORAS CATEDRA ADULTOS	1	Vespertino	Lengua Extranjera - Inglés	5to: 05/06/23 18:30	CORREDOR PRODUCTIVO S/N . LOS SAUCES	Cargo vacante	Grado Múltiple B	Jueves 18.30 a 19.30	correo oficial dge3101@gmail.com						Publicado		
01/06/23 20:09	CEBJA	SAN MARTÍN	3052/1 - JOSÉ IGNACIO GORRITI	40%	HORAS CATEDRA ADULTOS	2	Nocturno	Lengua Extranjera - Inglés	1er: 06/06/23 19:30	ALVEAR Y BREYER B° 4°BºCEC . SAN MARTÍN	40	1° CBNS 2º	Ju 20:40-21:20,Ju 21:20-22:00	Presentarse en GEM PAD - Llamado Virtual			Posesión inmediata	750		Publicado		
01/06/23 20:07	CEBJA	SAN MARTÍN	3052/1 - JOSÉ IGNACIO GORRITI	40%	HORAS CATEDRA ADULTOS	2	Nocturno	Lengua Extranjera - Inglés	1er: 05/06/23 19:10	ALVEAR Y BREYER B° 4°BºCEC . SAN MARTÍN	40	1° CBNS 3º	Lu 19:00-19:40,Lu 19:40-20:20	Presentarse en GEM PAD - Llamado Virtual			Posesión inmediata	750		Publicado		
01/06/23 20:06	Secundario Técnico	SAN MARTÍN	4120 - TECNICA JOSÉ DE SAN MARTÍN	30%	HORAS CATEDRA MEDIA TÉCNICA	5	Tarde	Termodinámica y Máquinas Térmicas	4vo: 05/06/23 15:15	ALMIRANTE BROWN 50 . SAN MARTÍN	32 Misión Especial.	5° 2°	Lu 13:50-14:30,Lu 14:30-15:10,Lu 18:50-19:30,Mi 16:40-17:20,Mi 17:30-18:10	Presentarse en GEM PAD - Llamado Virtual				Dicetur-Nueva Generacion		Publicado		
01/06/23 20:05	Secundario Técnico	SAN MARTÍN	4120 - TECNICA JOSÉ DE SAN MARTÍN	30%	HORAS CATEDRA MEDIA TÉCNICA	4	Tarde	Instalaciones Industriales	4vo: 05/06/23 15:05	ALMIRANTE BROWN 50 . SAN MARTÍN	32 Misión Especial.	6° 3º	Lu 16:40-17:20,Lu 17:30-18:10,Mi 13:50-14:30,Mi 14:30-15:10	Presentarse en GEM PAD - Llamado Virtual				Dicetur-Nueva Generacion		Publicado		
01/06/23 20:02	Primario	SAN CARLOS	1295 - BENITO LYNCH	110%	MAESTRO ENSEÑANZA COMUN		Mañana		1er: 05/06/23 10:00	RUTA NACI. 143 - PASO DE LAS CARRETAS S/N B° Paso de las Carretas . PAREDITAS	Art. 40	Grado Múltiple 1°2°3°	Lu 08:00-15:00,Ma 08:00-15:00,Mi 08:00-15:00,Ju 08:00-15:00,Vi 08:00-15:00	Escuela N° 1-295 Benito Lynch . Paso de Las Carretas .Pareditas.			Según normativa vigente hasta agotar instancias, con toma de posesión inmediata.Presentar certificado de Antecedentes Penales y la domumentación requerida para el cargo de docente de grado. Escuela con Amplicación Primaria con Jornada Completa de 7 horas diarias reloj.	Iselín - Cata - Andesmar		Publicado		
01/06/23 20:00	CEBJA	SAN CARLOS	3100/5 - HILDA FILOMENA ARUANI	110%	HORAS CATEDRA ADULTOS	1	Vespertino	Educación Física	18vo: 06/06/23 17:30	El Retiro s/n El Cepillo Tres Esquinas . TRES ESQUINAS	40	Grado Múltiple F	Lu 18:15-19:15	Presentarse en GEM PAD - Llamado Virtual		Sin Movilidad. Armado de carpeta según, Circular N°3 y Circular N°5/2023 Junta calificadora de méritos de educación permanente de jóvenes y adultos.	enviar carpeta al correo dge3100@mendoza.edu.ar	sin movilidad		Publicado		
01/06/23 20:00	CEBJA	SAN CARLOS	3100/5 - HILDA FILOMENA ARUANI	110%	HORAS CATEDRA ADULTOS	1	Vespertino	Educación Física	12vo: 06/06/23 17:30	El Retiro s/n El Cepillo Tres Esquinas . TRES ESQUINAS	Cargo vacante	1° CBNS 2	Vi 18:55-19:35	Presentarse en GEM PAD - Llamado Virtual		Sin Movilidad. Armado de carpeta según, Circular N°3 y Circular N°5/2023 Junta calificadora de méritos de educación permanente de jóvenes y adultos.	enviar copia de carpeta al correo dge3100@mendoza.edu.ar	sin movilidad		Publicado		
01/06/23 19:59	Secundario Técnico	GUAYMALLÉN	4118 - SAN JOSE	10%	HORAS CATEDRA MEDIA TÉCNICA	5	Nocturno	Laboratorio de Mediciones Eléctricas II	12vo: 02/06/23 20:15	URUGUAY 670 . SAN JOSÉ	Cargo vacante	6° 1º	Ma 21:25-22:05,Ma 22:10-22:50,Mi 19:20-20:00,Mi 20:05-20:45,Mi 20:45-21:25	Presentarse en GEM PAD - Llamado Virtual				Grupo 121- 120- 203- 204- 234- 311- 520- 521- 523- 524- 252- 530- 531- 534- 545- 620- 810- 811- 812- 813		Publicado		
01/06/23 19:56	CENS	LA PAZ	3451 - JUAN MANTOVÁN	80%	HORAS CATEDRA C.E.N.S.	2	Nocturno	Teoría y Gestión de las Organizaciones	1er: 05/06/23 19:00	20 DE JUNIO Y CONTROL s/n B° DEMOCRACIA . VILLA NUEVA DE LA PAZ	ART.61	3º 1	Ju 21:10-21:50,Ju 21:50-22:30	Presentarse en GEM PAD - Llamado Virtual				NUEVA GENERACIÓN - DICETOURS		Publicado		
01/06/23 19:53	Secundario Técnico	GUAYMALLÉN	4118 - SAN JOSE	10%	HORAS CATEDRA MEDIA TÉCNICA	4	Vespertino	Electrónica Industrial	20vo: 02/06/23 20:00	URUGUAY 670 . SAN JOSÉ	Cargo vacante	6° 1º	Lu 19:20-20:00,Lu 20:05-20:45,Ma 20:05-20:45,Ma 20:45-21:25	Presentarse en GEM PAD - Llamado Virtual				Grupo 121- 120- 203- 204- 234- 311- 520- 521- 523- 524- 252- 530- 531- 534- 545- 620- 810- 811- 812- 813		Publicado		
01/06/23 19:53	Centro de Capacitación para el Trabajo	LUJÁN DE CUYO	6045 - ANTÁRTIDA ARGENTINA	40%	HORAS CATEDRA ADULTOS	2	Tarde	"Módulo: 6. Idioma"" Francés"" Aplicado al sector Gastronómico"	5to: 05/06/23 16:00	Constitucion 8375 B° EPA . CARRODILLA	Cargo vacante	GASTRONOMÍA FP		Presentarse en GEM PAD - Llamado Virtual		Horario de dictado: Lunes de 14:30 a 16:30 hs	Presentar Carpeta de antecedentes al correo: dge6045@mendoza.edu.ar			Publicado		
01/06/23 19:52	CEBJA	SAN CARLOS	3100/2 - HILDA FILOMENA ARUANI	80%	HORAS CATEDRA ADULTOS	1	Nocturno	Educación Física	20vo: 06/06/23 17:25	San Martín y Belgrano . CHILECITO	40	Grado Múltiple C	Ma 20:20-21:20	Presentarse en GEM PAD - Llamado Virtual		Sin Movilidad. Armado de carpeta según, Circular N°3 y Circular N°5/2023 Junta calificadora de méritos de educación permanente de jóvenes y adultos.	enviar carpeta al correo dge3100@mendoza.edu.ar	sin movilidad		Publicado		
01/06/23 19:51	Secundario Orientado	GODOY CRUZ	4131 - MAHATMA GANDHI	10%	HORAS CATEDRA MEDIA ORIENTADA	6	Tarde	Ciencias Sociales: Historia-Formación Ética y Ciudadana	1er: 05/06/23 11:00	HUNGRÍA 800 B° BANCARIO . VILLA HIPODROMO	40-0	1° 3ª	Lu 17:10-17:50,Lu 17:50-18:30,Ma 17:10-17:50,Ma 17:50-18:30,Vi 17:10-17:50,Vi 17:50-18:30	Presentarse en GEM PAD - Llamado Virtual						Publicado		
01/06/23 19:50	Secundario Orientado	GODOY CRUZ	4131 - MAHATMA GANDHI	10%	HORAS CATEDRA MEDIA ORIENTADA	6	Tarde	Ciencias Sociales: Historia-Formación Ética y Ciudadana	1er: 05/06/23 08:30	HUNGRÍA 800 B° BANCARIO . VILLA HIPODROMO	40-0	1° 4ª	Lu 13:30-14:10,Lu 14:10-14:50,Lu 15:00-15:40,Vi 15:00-15:40,Vi 15:40-16:20,Vi 16:30-17:10	Presentarse en GEM PAD - Llamado Virtual						Publicado		
01/06/23 19:50	Secundario Orientado	GODOY CRUZ	4131 - MAHATMA GANDHI	10%	HORAS CATEDRA MEDIA ORIENTADA	3	Mañana	Problemáticas Educativas Contemporáneas en Contexto (PP 2)	1er: 05/06/23 10:00	HUNGRÍA 800 B° BANCARIO . VILLA HIPODROMO	Cargo vacante	5° 2ª	Ju 11:00-11:40,Ju 11:40-12:20,Ju 12:20-13:00	Presentarse en GEM PAD - Llamado Virtual						Publicado		
01/06/23 19:45	Primario	SAN CARLOS	1594 - FRANCISCO SORIANO	110%	MAESTRO ENSEÑANZA COMUN		Mañana		1er: 05/06/23 10:00	CALLE PÚBLICA S/N (CASAS VIEJAS) S/N . SAN CARLOS	40-0	6° U	Lu 08:00-12:30,Ma 08:00-12:00,Mi 08:00-12:30,Ju 08:00-12:30,Vi 08:00-12:30	En la escuela		Hasta agotar instancias	Presentar Bono de puntaje, certificado de aptitud psicofísico, declaración jurada de cargo, certificado de antecedentes penales,dni. Originales y fotocopias	Sin movilidad		Publicado		
01/06/23 19:45	CENS	LAVALLE	3439/1 - MANUELA SÁENZ	80%	HORAS CATEDRA C.E.N.S.	2	Vespertino	Lengua Extranjera	3er: 02/06/23 20:30	GARIBALDI Y URQUIZA S/N B° FUERZA NUEVA . COSTA DE ARAUJO	art. 48	2º Ciclo Orientado 3º	Ju 17:40-18:20,Ju 18:20-19:00	Presentarse en GEM PAD - Llamado Virtual						Publicado		
01/06/23 19:39	Centro de Capacitación para el Trabajo	RIVADAVIA	6061 - BAUTISTA GARGANTINI	80%	HORAS CATEDRA ADULTOS	2	Vespertino	Idioma Aplicado al Sector Gastronómico	7mo: 05/06/23 20:00	CARRIL FLORIDA 25 . CAMPAMENTOS	Horas vacante	Módulo VI IDIOMA FRANCÉS	jueves de 18 a 20 hs	7mo llamado al correo oficial de la institución hasta la hora propuesta		TEL. DEL DIRECTIVO: 2634682539	2 HORAS DE FRANCÉS ORIENTADA PARA FORMACIÓN PROFESIONAL ORIENTADO AL SECTOR GASTRONÓMICO, MÓDULO VI. SEGÚN RES 248-DETyT-2022. ENVIAR CARPETA CON DOCUMENTACIÓN CON 1 SOLO ARCHIVO PDF AL CORREO OFICIAL DE LA INSTITUCIÓN: cct6061sup@gmail.com	Grupo 700		Publicado		
01/06/23 19:34	Centro de Capacitación para el Trabajo	GODOY CRUZ	6009 - NIÑAS DE AYOHUMA	10%	HORAS CATEDRA ADULTOS	15	Vespertino	INSTALACIÓN Y CONTROL DE ARTEFACTOS Y SISTEMA DE VENTILACIÓN EN UNIDADES MULTIFUNCIONALES	4vo: 05/06/23 19:00	AZOPARDO 76 . GODOY CRUZ	Cargo vacante	Modulo VIII - GASISTA DOMICILIARIO	Lu 18:30-21:30,Ma 18:30-21:30,Mi 18:30-21:30,Ju 18:30-21:30,Vi 18:30-21:30	FORMACIÓN PROFESIONAL			Presentar carpeta de antecedentes con documentación reglamentaria al correo oficial de la escuela: cct6009mendoza@gmail.com La documentación se recepcionará desde las 19 hasta las 23hs del día especificado	824,820,600,443,400,370 732,941,810		Publicado		
01/06/23 19:34	Secundario Técnico	MALARGÜE	4191 - DR. DANIEL HUGO PIERINI (ESC. 8191)	110%	HORA CATEDRA MENSUAL-ALBERGUE	3	Alternado	Construcciones e Instalaciones Agropecuarias	4vo: 02/06/23 19:40	RUTA 183 LA JUNTA . LAS JUNTAS	Cargo vacante	6° PRIMERA	Ju 13:45-14:25,Ju 14:25-15:05,Ju 15:10-15:50,Ju 15:50-16:30,Ju 16:40-17:20,Ju 17:05-18:00	Presentarse en GEM PAD - Llamado Virtual		Psicofísico Escuela Albergue. Además de subir la documentación al GEM deberá enviar la documentación correspondiente a Carpeta de Antecedentes en un único PDF al correo estec4191sup@gmail.com	Área 12-Cód.236 El establecimiento no cuenta con espacio de albergue para docentes	SIN MEDIO DE TRANSPORTE		Publicado		
01/06/23 19:30 | Cancelado	Centro de Capacitación para el Trabajo	GODOY CRUZ	6009 - NIÑAS DE AYOHUMA	10%	HORAS CATEDRA ADULTOS	15	Vespertino	INSTALACIÓN Y CONTROL DE ARTEFACTOS Y SISTEMA DE VENTILACIÓN EN UNIDADES MULTIFUNCIONALES	4vo: 04/06/23 19:20	AZOPARDO 76 . GODOY CRUZ	Cargo vacante	Modulo VIII - GASISTA DOMICILIARIO	Lu 18:30-21:30,Ma 18:30-21:30,Mi 18:30-21:30,Ju 18:30-21:30,Vi 18:30-21:30	FORMACIÓN PROFESIONAL			Presentar carpeta de antecedentes con documentación reglamentaria al correo oficial de la escuela: cct6009mendoza@gmail.com La documentación se recepcionará desde las 19 hasta las 23hs del día especificado	824,820,600,443,400,370 732,941,810		Cancelado	error involuntario	
01/06/23 19:23 | Cancelado	Centro de Capacitación para el Trabajo	GODOY CRUZ	6009 - NIÑAS DE AYOHUMA	10%	HORAS CATEDRA ADULTOS	15	Vespertino	INSTALACIÓN Y CONTROL DE ARTEFACTOS Y SISTEMA DE VENTILACIÓN EN UNIDADES MULTIFUNCIONALES	4vo: 04/06/23 19:00	AZOPARDO 76 . GODOY CRUZ	Cargo vacante	Modulo VIII - GASISTA DOMICILIARIO	Lu 18:30-21:30,Ma 18:30-21:30,Mi 18:30-21:30,Ju 18:30-21:30,Vi 18:30-21:30	FORMACIÓN PROFESIONAL			Presentar carpeta de antecedentes con documentación reglamentaria al correo oficial de la escuela: cct6009mendoza@gmail.com La documentación se recepcionará desde las 19 hasta las 23hs del día especificado	824,820,600,443,400,370 732,941,810		Cancelado	error involuntario	
01/06/23 19:21	Secundario Orientado	CAPITAL	4067 - DR. OSVALDO S. P. BORGHI	60%	HORAS CATEDRA MEDIA ORIENTADA	6	Tarde	Proyecto Sociocomunitario (Inglés)	1er: 06/06/23 10:00	LAS MAGNOLIAS Y LAS VISCOS S/N B° BARRIO CANO . SEXTA SECCION	Cargo vacante	5° 3	Lu 16:00-18:00,Mi 16:00-18:00	Presentarse en GEM PAD - Llamado Virtual			RES. 946-DGE-2020 - Llamado Virtual			Publicado		
01/06/23 19:18	CEBJA	MAIPÚ	3128/1 - MARILIN PENNA DE FERRO	60%	HORAS CATEDRA ADULTOS	3	Tarde	Ciencias Naturales	1er: 07/06/23 19:30	ACCESO ESTE Y CARRIL LOS ÁLAMOS S/N . FRAY LUIS BELTRÁN	40-0	1° CBNS 6º	Lu 16:25-17:05,Lu 17:05-17:45,Ma 14:15-14:55	Presentarse en GEM PAD - Llamado Virtual				NUEVA GENERACION		Publicado		
01/06/23 19:11	Secundario Orientado	LAS HERAS	4140 - ARMANDO TEJADA GÓMEZ	80%	HORAS CATEDRA MEDIA ORIENTADA	6	Mañana	Ciencias Sociales: Historia-Formación Ética y Ciudadana	2do: 06/06/23 09:10	MZ. 3 B° ARQ. ALFARO MORENO . EL RESGUARDO	40	2° 4°	Lu 10:10-10:50,Lu 11:00-11:40,Mi 08:00-08:40,Mi 08:40-09:20,Ju 11:40-12:20,Ju 12:20-13:00	Presentarse en GEM PAD - Llamado Virtual				600-670		Publicado		
01/06/23 19:10	Primario	LAVALLE	8388 - FUNDACIÓN CERAYA	110%	MAESTRO DE GRADO ALBERGUE		Completo	TODAS	1er: 03/06/23 10:10	Ruta 51 . SAN MIGUEL	40-0	Grado Múltiple 6º y 7º	Lunes Martes Miércoles Jueves Viernes Sábado y Domingo de 08:00 a 15:00 horas	Escuela Nº8-388 Fundación C.E.R.A.Y.A.	sin prioridad	posesión inmediata y certificado para escuelas albergues	ofrecimiento hasta agotar instancias	Sin movilidad		Publicado		
01/06/23 19:09	Primario	LAVALLE	8388 - FUNDACIÓN CERAYA	100%	HORAS CATEDRA COMUNES	4	Completo	Educación Artística: Música	1er: 03/06/23 10:00	Ruta 51 . SAN MIGUEL	HORAS VACANTES	1º A 7º	Sá 08:00-16:00	Escuela Nº8-388 Fundación C.E.R.A.Y.A.	sin prioridad	certificado para escuelas albergues	posesión inmediata, en el llamado también se ofrecen 4 horas vacantes de la Escuela Nº8-382 Francisco Rizutto,El Forzudo, hasta agotar instancias	Sin movilidad		Publicado		
01/06/23 18:37	CEBJA	LAS HERAS	3037 - JUAN LÓPEZ BARROSO	40%	HORAS CATEDRA ADULTOS	4	Nocturno	Trabajo y Sociedad	3er: 02/06/23 19:20	TACUARÍ 934 B° AERONÁUTICO . EL ZAPALLAR	52-0	1° CBNS 1	Lu 18:30-19:10,Lu 19:10-19:50,Mi 19:50-20:30,Vi 21:10-21:50	Presentarse en GEM PAD - Llamado Virtual						Publicado		
01/06/23 18:36	CEBJA	LAS HERAS	3037 - JUAN LÓPEZ BARROSO	40%	HORAS CATEDRA ADULTOS	4	Nocturno	Trabajo y Sociedad	3er: 02/06/23 18:40	TACUARÍ 934 B° AERONÁUTICO . EL ZAPALLAR	52-0	1° CBNS 3	Mi 20:30-21:10,Mi 21:10-21:50,Ju 21:10-21:50,Vi 20:30-21:10	Presentarse en GEM PAD - Llamado Virtual						Publicado		
01/06/23 18:27	Secundario Orientado	CAPITAL	4226 - Cóndor de los Andes	10%	HORAS CATEDRA MEDIA ORIENTADA	4	Tarde	Historia	1er: 05/06/23 15:00	Paso de los Andes 78 . QUINTA SECCION	art. 61	4° 1º	Mi 13:30-14:10,Mi 14:10-14:50,Vi 17:10-17:50,Vi 17:50-18:30	Presentarse en GEM PAD - Llamado Virtual						Publicado		
01/06/23 18:26	CENS	LUJÁN DE CUYO	3510/1 - S/NOMBRE - ANEXO UGARTECHE	80%	HORAS CATEDRA C.E.N.S.	4	Nocturno	Lengua y Literatura	4vo: 02/06/23 20:00	Ruta 15 Km 36,5 . UGARTECHE	ART. 40	2º 4°	Mi 22:20-23:00,Vi 19:30-20:10,Vi 20:10-20:50,Vi 20:50-21:30	Presentarse en GEM PAD - Llamado Virtual			AL MOMENTO DEL ALTA PRESENTAR ORIGINAL Y COPIA DE LA DOCUMENTACIÓN VIGENTE.	CATA- BARTOLOME MITRE		Publicado		
01/06/23 17:58	Primario	LUJÁN DE CUYO	1304 - LUIS BALDINI	80%	MAESTRO ENSEÑANZA COMUN		Mañana		1er: 05/06/23 09:00	RUTA PROV. 15 Y Km 36 S/N . UGARTECHE	44-0	7° B	Lu 08:00-12:30,Ma 08:00-12:30,Mi 08:00-12:30,Ju 08:00-12:30,Vi 08:00-12:30	Escuela				532;440;441:442		Publicado		
01/06/23 17:51	Primario	LUJÁN DE CUYO	1304 - LUIS BALDINI	80%	MAESTRO ENSEÑANZA COMUN		Tarde		1er: 05/06/23 14:00	RUTA PROV. 15 Y Km 36 S/N . UGARTECHE	44-0	3° D	Lu 13:15-17:45,Ma 13:15-17:45,Mi 13:15-17:45,Ju 13:15-17:45,Vi 13:15-17:45	Escuela				532;440;441:442		Publicado		
01/06/23 17:40	Secundario Técnico	LUJÁN DE CUYO	4046 - ING. JULIO KRAUSE	30%	HORAS CATEDRA MEDIA TÉCNICA	2	Alternado		3er: 02/06/23 17:45	TIERRA DEL FUEGO Y PLAZA HUINCUL S/N B° SUPE . CARRODILLA	Cargo vacante	Múltiple Domiciliario U		"Enviar en PDF Único a la dirección de correo ""dge4046@mendoza.edu.ar"""	Lengua Extranjera Inglés Area 2 Materia 197	Presenta Psicofísico de DOMICILIARIA Y HOSPITALARIA, DNI, DJ, BONO 2018, certificación de servicio de DOMICILIARIA (EXCLUYENTE) y Certificado de Antecedentes Penales Vigente	enviar el correo desde las 11:00 hs. hasta las 17:40 hs. En asunto colocar POSTULACIÓN A 2 HORAS DE INGLÉS DOMICILIARIA	700, 731, 732, 733, 734		Publicado		
01/06/23 17:39	Primario	GODOY CRUZ	1675 - SAN FRANCISCO DE ASIS	50%+10% radio	HORAS CATEDRA COMUNES	2	MAÑANA	INGLES	12vo: 05/06/23 10:00	MZ. 35 S/N B° La Estanzuela . PTE. SARMIENTO	52-0	7º	Mi 08:00-10:00	Presentarse en la escuela				330-331-421-422-462-463		Publicado		
01/06/23 17:37	Secundario Técnico	LUJÁN DE CUYO	4046 - ING. JULIO KRAUSE	30%	HORAS CATEDRA MEDIA TÉCNICA	4	Alternado		3er: 02/06/23 17:40	TIERRA DEL FUEGO Y PLAZA HUINCUL S/N B° SUPE . CARRODILLA	Cargo vacante	Múltiple Domiciliario U		"Enviar en PDF Único a la dirección de correo ""dge4046@mendoza.edu.ar"""	Tutor Generalista: Matemática y TIC	Presenta Psicofísico de DOMICILIARIA Y HOSPITALARIA, DNI, DJ, BONO 2018, certificación de servicio de DOMICILIARIA (EXCLUYENTE y Certificado de Antecedentes Penales Vigente	el correo se enviaría desde las 11:00 hs. hasta las 17.40 hs. En asunto colocar POSTULACIÓN A TUTOR GENERALISTA MATEMÁTICA , TIC Prioridad: área 1 código 56 Profesor de Matemática	700, 730, 731, 732, 733, 734		Publicado		
01/06/23 17:37	Educación Artística	GRAL. ALVEAR	5006 - ALBERTO WILLIAMS	40%	HORAS CATEDRA COMUNES	6	Tarde	De Origen Popular Tango	1er: 02/06/23 19:00	ZEBALLOS 170 B° CIUDAD . GENERAL ALVEAR	44-0	Taller TANGO 3	Ma 15:30-16:30,Ma 16:45-17:45,Ma 17:45-18:45,Ju 15:30-16:30,Ju 16:45-17:45,Ju 17:45-18:45	Presentarse en la Escuela						Publicado		
01/06/23 17:30	Secundario Orientado	LAS HERAS	4158 - ARRIEROS DEL ANDE	60%	HORAS CATEDRA MEDIA ORIENTADA	3	Tarde	Prácticas Artísticas	2do: 02/06/23 17:35	TOMÁS GUIDO 2660 B° PELLICIER . EL PLUMERILLO	Cargo vacante	3° 1º	Ma 14:35-15:15,Ma 15:25-16:05,Ma 16:05-16:45	Presentarse en GEM PAD - Llamado Virtual				606-604-611		Publicado		
01/06/23 17:28	Secundario Orientado	LAS HERAS	4143 - EL ALGARROBAL	70%	HORAS CATEDRA MEDIA ORIENTADA	3	Tarde	Lengua Extranjera - Inglés	18vo: 05/06/23 09:05	PASO HONDO 1400 B° SAN PABLO . EL ALGARROBAL	52-0	2° 5°	Vi 16:30-17:10,Vi 17:10-17:50,Vi 17:50-18:30	Presentarse en GEM PAD - Llamado Virtual				650-611-535-546		Publicado		
01/06/23 17:22	Secundario Orientado	LAS HERAS	4088 - MARIO CASALE	10%	HORAS CATEDRA MEDIA ORIENTADA	3	Tarde	Lengua Extranjera - Inglés	2do: 05/06/23 17:30	DR. MORENO 1420 . LAS HERAS	40-0	5° 3	Lu 13:30-14:10,Lu 14:10-14:50,Lu 15:00-15:40	Presentarse en GEM PAD - Llamado Virtual						Publicado		
01/06/23 17:18	Primario	GUAYMALLÉN	1405 - MARGARITA ULLOA	60%	HORAS CATEDRA COMUNES	10	Mañana	Todas las áreas	1er: 05/06/23 10:00	VIRGEN DE FÀTIMA Y BENJAMIN ARGUMEDO s/n . LA PRIMAVERA	Cargo vacante	Primer Ciclo.	Lu 10:45-13:15,Ma 10:45-13:15,Mi 10:45-13:15,Ju 10:45-13:15,Vi 10:45-13:15	forma presencial en Virgen de Fátima y B. Argumedo.				260		Publicado		
01/06/23 17:18	Secundario Orientado	LAVALLE	4231 - PROF. ALBERTO D. CHALAR	80%	HORAS CATEDRA MEDIA ORIENTADA	3	Mañana	Formación Ética y Ciudadana	2do: 05/06/23 11:00	María Ester 170 . COSTA DE ARAUJO	40-0	5° 1º	Ma 07:45-08:25,Ma 08:25-09:05,Ma 09:15-09:55	Presentarse en GEM PAD - Llamado Virtual				LINEA 310		Publicado		
01/06/23 17:17	Secundario Técnico	LAVALLE	4185 - ELENA ELVIRA IMAZIO DE CAVAGNOLA	70%	HORAS CATEDRA MEDIA TÉCNICA	3	Mañana	Lengua Extranjera	23vo: 02/06/23 17:30	RUTA PROV. 36 S/N . TRES DE MAYO	Cargo vacante	2° 1º	Ma 08:00-08:40,Ma 08:40-09:20,Ma 09:30-10:10	Presentarse en GEM PAD - Llamado Virtual			con carpeta de antecedentes	300		Publicado		
01/06/23 17:11	Secundario Técnico	GODOY CRUZ	4109 - ING. ÁLVAREZ CONDARCO	10%	HORAS CATEDRA ADULTOS	5	Tarde	Tecnologías Mecánicas Programables	20vo: 05/06/23 16:30	PROGRESO Y VALLE GRANDE S/N B° BATALLA DEL PILAR . SAN FRANCISCO DEL MONTE	40-0	6° 2º MECÁNICA	Ma 13:30-14:10,Ma 14:10-14:50,Ma 15:00-15:40,Mi 15:00-15:40,Mi 15:40-16:20	Presentarse en GEM PAD - Llamado Virtual		Presentar Documentacion Reglamentaria	Presentar Certificado de Antecedentes Penales Vigente			Publicado		
01/06/23 16:57	Secundario Técnico	CAPITAL	4111 - ING. PABLO NOGUÉS	10%	PRECEPTOR		Vespertino		1er: 02/06/23 17:00	ISABEL LA CATÓLICA 370 B° BOMBAL . SEGUNDA SECCION	ART. 44		Lu 18:10-22:40,Ma 18:10-22:40,Mi 18:10-22:40,Ju 18:10-22:40,Vi 18:10-22:40	Presentarse en GEM PAD - Llamado Virtual		Presentar Documentación Reglamentaria		Todas a casa de Gobierno		Publicado		
01/06/23 16:54	Secundario Orientado	MAIPÚ	4177 - HUARPES DE LAS BARRANCAS	110%	HORAS CATEDRA MEDIA ORIENTADA	2	Tarde	Educación Artística (A) Teatro	1er: 02/06/23 16:55	EL ALTO S/N . LAS BARRANCAS	Resol 1093	1° 1ª	Lu 16:45-17:20,Lu 17:20-18:00	Presentarse en GEM PAD - Llamado Virtual			Para ubicar el establecimiento colocar en maps Ctro. de Salud N° 55 Barrancas - Maipú	Línea 800 Grupo 870,871		Publicado		
01/06/23 16:50	Primario	GODOY CRUZ	1552 - BANDERA ARGENTINA	60%	HORAS CATEDRA COMUNES	10	Mañana		1er: 05/06/23 10:00	MONTES DE OCA 421 . VILLA HIPODROMO	Cargo vacante		Lu 11:30-13:30,Ma 11:30-13:30,Mi 11:30-13:30,Ju 11:30-13:30,Vi 11:30-13:30	Montes de Oca 421 Villa Hipódromo Godoy Cruz			Hasta agotar instancias	310,914,915		Publicado		
01/06/23 16:46	CEBJA	MAIPÚ	3231 - MARTA SUSANA MENENDEZ	60%	HORAS CATEDRA ADULTOS	1	Vespertino	Educación Artística (C) Artes Visuales	1er: 05/06/23 11:00	DR. MOI Y DR. CALORI S/N B° LAS TORCACITAS . MAIPÚ	Cargo vacante	Grado Múltiple Único	Ma 17:00-18:00	Presentarse en GEM PAD - Llamado Virtual			Desempeña funciones en Aula satélite, funciona en la escuela primaria 1-457 Leopoldo Zuloaga.	823-941		Publicado		
